question,choices,answer
"A user on an Italian online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
5 Set Test HOT GEN Fai da Te Confezionati Singolarmente. Consegna Entro 24/48h
CLUNGENE – 5 x Tampone Rapido Covid 19 Nasale, Kit Rapido Tampone per l'Antigene SARS-COV-2 - Scadenza Gennaio 2024 - Scatola da 5 Test Covid
WizBiotech test,Scatola da 5 confezionati singolarmente ESSENN S.R.L.
Test It for Salo Med - Test Antigene Covid-19 - Self Test - Test Rapidi Nasali (oro colloidale) - 5 Pezzi
Genrui Kit 5 Test Self Rapidi Nasali Covid-19
Adeste, Influenza o COVID 19, Tamponi Rapidi Nasali, Confezione da 5 Kit Inscatolati Singolarmente, Certificati per Uso Domestico, Risultato in 10 Minuti, Non Invasivi, Non Fastidiosi, Facili da Usare
","[""Acido Folico Quatrefolic, 80 compresse di Acido Folico in forma Biologicamente Attiva, assorbimento fino a tre volte maggiore | per Gravidanza e Fertilità, Riduce l'affaticamento | Agocap Pharma"", 'BOSON - TEST ANTIGENICO RAPIDO SARS COV-2-1 PZ', 'Il contesto', 'Intex 68672, Cuscino Camping Unisex Adulto, Blu, 43 cm x 28 cm x 9 cm']",1
"A user on an Italian online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
RD9 - Catene da Neve Metalliche mm Taglia Nº 100
RD9 - Catene da Neve Metalliche mm Taglia Nº 60
POWER GRIP Catene da Neve 9mm Omologate e Certificate TUV e GS ONORM, Gruppo 060, 09B060
Goodyear GODKN100 Catene Metalliche da Neve, T.100 9 mm, Set di 2
RD9 - Catene da Neve Metalliche mm Taglia Nº 120
RD9 - Catene da Neve Metalliche mm Taglia Nº 100
RD9 - Catene da Neve Metalliche mm Taglia Nº 60
RD9 - Catene da Neve Metalliche mm Taglia n. 110
POWER GRIP Catene da Neve 9mm Omologate e Certificate TUV e GS ONORM, Gruppo 060, 09B060
RD9 - Catene da Neve Metalliche mm Taglia Nº 120
","['RD9 - Catene da Neve Metalliche mm, Taglia Nº 90, Set 2 pz, Guanti Inclusi', 'Anker Caricatore Nano 20 W PIQ 3.0, caricatore compatto PowerPort III USB-C per iPhone 12/12 Mini/12 Pro/12 Pro Max, Galaxy, Pixel 4/3, iPad Pro, AirPods Pro, e molto altro', 'clleylise Smartwatch Bambini,Orologio Smartwatch Bambini con 16 Giochi,Torcia con Contapassi per Fotocamera Musicale,Orologio per Bambini dai 4 ai 12 Anni,Regalo di Compleanno per Bambino Bambina', ""SIM2ROAM USA Sim Card (T mobile sim) Internet alta velocita’ illimitato 4G LTE Internet | Chiamate | Messaggi sms SIM card T-Mobile Stati Uniti (validità' 15 giorni)""]",0
"A user on an Italian online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Horomia White Essenza Profuma Bucato (500 ml)
Deox - Ammorbidente Lavatrice Concentrato, 33 Lavaggi, Campo di Lavanda, Capi Morbidi e Profumati, con Tecnologia Fresh Protection, 660ml x 1 Confezione
Deox - Ammorbidente Lavatrice Concentrato, 33 Lavaggi, Vaniglia e Argan, Capi Morbidi e Profumati, con Tecnologia Fresh Protection, 660ml x 1 Confezione
Deox - Ammorbidente Lavatrice Concentrato, 33 Lavaggi, Vaniglia e Argan, Capi Morbidi e Profumati, con Tecnologia Fresh Protection, 660ml x 1 Confezione
Felce Azzurra Profuma Bucato Pura Freschezza
Felce Azzurra Profuma Bucato Igiene e Profumo
","['FEANDREA Cuccia per Cani, Lettino per Animali Domestici a Ciambella, Cuscino Centrale Sfoderabile e Lavabile, Tappeto di Peluche Morbida e Soffice, Diametro di 50 cm, Grigio Scuro PGW037G02', 'Gread - 2x Lampade alogene H7 - super bianco - 8500k 55W E-Mark - Xenon Optik', 'COLLA TOPICIDA KOLLANT TEMOBI TOPI/INSETTI TUBETTO', 'Felce Azzurra Profuma Bucato Classico']",3
"A user on an Italian online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Buono Regalo Amazon.it - Digitale - Logo Amazon - Blu navy
Buono Regalo Amazon.it - Digitale - Palloncini di compleanno
Buono Regalo Amazon.it - Stampa - Carica una foto - Amazon
Buono Regalo Amazon.it - Stampa - Un anno in più
Buono Regalo Amazon.it - Cofanetto Amazon
Buono Regalo Amazon.it - Busta di Compleanno
","['Buono Regalo Amazon.it - Stampa - Da parte di tutti noi', 'Xiaomi Redmi Note 10 5G 4GB 128GB Dual SIM (Aurora Green)', 'JETech Cover per iPhone SE 2022/2020 (3./2. Generazione), 4,7 Pollici, Anti Ingiallimento Telefono Custodia con Assorbimento degli Urti e Anti-Graffio (Trasparente)', 'Purina Felix Sensations Extras Cibo Umido per Gatti con Salmone e Formaggio, con Tonno e Formaggio, 48 buste da 85g']",0
"A user on an Italian online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
4 Innovative Ricariche Mangiapannolini Antiodore Made in Italy Compatibili con Maialino Foppapedretti Angelcare Tommee Tippee Twist & Click Simplee Tec LitterLocker – Buste Ricarica Mangia Pannolini
12 Innovative Ricariche Mangiapannolini Antiodore Made in Italy Compatibili con Maialino Foppapedretti Angelcare Tommee Tippee Twist & Click Simplee Tec LitterLocker – Buste Ricarica Mangia Pannolini
Ricarica Mangiapannolini Bimbi Antiodore alla Lavanda 320 Sacchetti Compatibile con Sangenic Tommee Tippee Sistema di Smaltimento Pannolini 3 unità
Tommee Tippee Mangiapannolini Twist And Click, Il Sistema Ecologico, Contiene 1 Ricarica Con Pellicola Greenfilm, Azzurro, ‎29.7 x 26.2 x 39 cm; 1.6 Kg
Tommee Tippee Mangiapannolini Twist And Click, Il Sistema Ecologico, Contiene 1 Ricarica Con Pellicola Greenfilm, Bianco
8 Ricariche Mangiapannolini Made in Italy compatibili con Maialino Foppapedretti Angelcare Tommee Tippee Twist & Click Simplee Tec LitterLocker II, Ricarica Anti Odore Smaltimento Mangia Pannollini
","['12 Ricariche Mangiapannolini Made in Italy compatibili con Maialino Foppapedretti Angelcare Tommee Tippee Twist & Click Simplee Tec LitterLocker II, Ricarica Anti Odore Smaltimento Mangia Pannollini', 'Zyxel 8-Port Gigabit Web Managed Switch, Garanzia a Vita [GS1200-8]', 'Calendario da Tavolo 2023 Positivo | Calendario da Scrivania Ufficio | Ideale per segnare Appuntamenti ed Impegni | Cm 21x15 | 28 Facciate con Mesi Doppi', 'Welly EnjoyIT - WY13002 - Adattatore salvaspazio bianco, 2 prese Italiane 10/16A e 1 presa Schuko 10/16A, spina Italiana 16A, con protezione sovraccarico ed interruttore']",0
"A user on an Italian online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Rowenta RH6838 X-PERT 6.60 Essential Aspirapolvere Senza Fili Potente, Scopa Elettrica Senza Fili Ricaricabile Leggera, Aspirapolvere Senza Sacco Multisuperficie, Autonomia 45 Min, Luci LED, Viola
Rowenta RH6878 X-PERT 6.60 Aspirapolvere Senza Fili Potente con Kit Animal Care, Scopa Elettrica Senza Fili Ricaricabile Leggera, Aspirapolvere Senza Sacco Multisuperficie, Autonomia 45 Min, Luci LED
Polti Forzaspira SLIM SR90B, scopa elettrica senza fili ricaricabile, con doppia funzione aspirapolvere e aspira briciole, tecnologia ciclonica, fino a 40 min. di autonomia, vertical parking
Polti Forzaspira SLIM SR90B, scopa elettrica senza fili ricaricabile, con doppia funzione aspirapolvere e aspira briciole, tecnologia ciclonica, fino a 40 min. di autonomia, vertical parking
Hoover H-Free 100 Hf122Pta 011 Scopa Elettrica Ricaricabile Senza Fili, Tecnologia Ciclonica Senza Sacco, Grigio E Blu
Hoover H-FREE 100 HF122GPT - Aspirapolvere senza fili, ciclonico, spazzola in setole per animali domestici, batteria al litio rimovibile da 22 V, 40 minuti, 0,9 L, luci a LED, 2 velocità
Aspirapolvere Senza Fili, Vactidy Blitz V8 20kpa Scopa Elettrica Senza Fili e Senza Sacco, Aspirapolvere Portatile Ultra-leggero, Autonomia 35 Min con Batteria Rimovibile, Luci LED
","['Aspirapolvere Senza Fili, 19kPa 250w Scopa Elettrica Senza Fili con 5 strati di filtraggio, Spazzola a Rullo Motorizzata, Autonomia di 35 Minuti, Fari a LED, per Pavimenti Duri, Moquette, Auto', 'GARNIER Maschere in Tessuto Idratanti Hydrabomb, Ognuna con un Effetto Diverso sulla Pelle, 165 g, Confezione da 5 Pezzi', 'Portafoglio Bronzi® Portafoglio Uomo Slim - Fibra Di Carbonio - Porta Carte Credito - Portacarte uomo - Mini Porta Tessere (Carbon Nero)', 'Remington Asciugacapelli, 2300 Watt, con Ioni, 3 temperature/2 velocità, Concentratore, Diffusore, Cavo 1.8m, Velocità 85 Km/h, Colpo Aria Fredda, Pro-Air-Shine D5215']",0
"A user on an Italian online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Rowenta DX1530 Effective 2, Ferro da Stiro a Vapore, con Anticalcare Integrato, Colpo Vapore 100 g, Potenza 2200 W, Bianco/Grigio
Rowenta DX1635 Effective + Ferro da Stiro a Vapore, 2400 W, 0.25 Litri, Colpo Vapore 120 g/min, con Piastra in Acciaio Inox, Funzione Anticalcare, Impugnatura Ergonomica, Protezione Antigoccia
Imetec ZeroCalc Z1 2800 Ferro da Stiro con Tecnologia Anticalcare, Piastra Ceramica ad Alta Scorrevolezza, Tecnologia a Risparmio Energetico, 2200 W, Colpo Vapore 130 g
Rowenta DW7320D1 Everlast Anticalc Ferro a Vapore, 2700 W, getto a vapore potente, 400 micro-fori, sistema anticalcare, nero/azzurro, Nero/Blu
Rowenta DW8215 PRO Master Ferro da Stiro a Vapore con Funzione Anticalcare, Erogazione Continua da 45 g/min, Potenza 2800 W, Acciaio Inossidabile
Imetec ZeroCalc Z1 2800 Ferro da Stiro con Tecnologia Anticalcare, Piastra Ceramica ad Alta Scorrevolezza, Tecnologia a Risparmio Energetico, 2200 W, Colpo Vapore 130 g
","['Perixx PERIMICE-513 Mouse USB ergonomico verticale cablato - 6 pulsanti - 1000/1600 DPI - RSI - Tunnel Carpale - Sollievo dal dolore', 'Kit per Unghie Americano, 240cs Trasparente Bara Press On Nails con Mini Lampada per Unghie Portatile 10ml Colla per Unghie per Estensione Unghie Acriliche Strumenti per Nail Art Fai da Te', 'Case Logic CL0503 Custodia Protettiva per Hard Disk da 2.5"", Rosso', 'Imetec Zerocalc Z3 3700 Ferro da Stiro, Tecnologia Anticalcare, Piastra Ceramica ad Alta Scorrevolezza, 2400W, Colpo Vapore 160 G, 0,3 litri, Dispositivo Antigoccia Tecnologia a Risparmio Energetico']",3
"A user on an Italian online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Neti Pot, sinus risciacquo, vasetto per lavaggio nasale, 300 ml, kit di risciacquo sinusale con 60 pacchetti di adesivi per sale e termometro, per adulti e bambini
Neti Pot, sinus risciacquo, vasetto per lavaggio nasale, 300 ml, kit di risciacquo sinusale con 60 pacchetti di adesivi per sale e termometro, per adulti e bambini
A&M Italia Set Irrigatore Nasale Bambini - Made in Italy - 1 Siringa + 5 Ugelli x Lavaggio Naso
A&M Italia Set Irrigatore Nasale Bambini - Made in Italy - 1 Siringa + 3 Ugelli x Lavaggio Naso
Rino Set Lavaggio Nasale Bambini e Adulti, Kit Pulizia Naso Made in Italy con 1 Oliva e 1 Siringa per Soluzione Fisiologica
Rino Set Lavaggio Nasale Bambini e Adulti, Kit Pulizia Naso Made in Italy con Siringa e Irrigatore per Soluzione Fisiologica (1 Siringa, 3 Olive)
Rino Set Lavaggio Nasale Bambini e Adulti, Kit Pulizia Naso Made in Italy con 1 Oliva e 1 Siringa per Soluzione Fisiologica
Rino Set Lavaggio Nasale Bambini e Adulti, Kit Pulizia Naso Made in Italy con Siringa e Irrigatore per Soluzione Fisiologica (1 Siringa, 3 Olive)
","['BAUSCH + LOMB - SofLens® Daily disposable - Lenti a contatto giornaliere - 90 Lenti', 'WOLFANG Action Cam GA100 4K 30FPS, 20MP WiFi PC Camera, Fotocamera per Casco, Subacquea 40M Impermeabile Videocamera, EIS, Telecomando2.4G, Mic Esterno,2x1050mAh Batterie e Accessori di Montaggio', 'NICREW Fontanella per Gatti e Cani Silenziosa, Fontana per Gatti 2L, Fontanella per Gatti con Tripla Filtrazione, Blu', 'Rino Set Lavaggio Nasale Bambini e Adulti, Kit Pulizia Naso Made in Italy con Siringa e Irrigatore per Soluzione Fisiologica (2 Siringhe, 4 Olive)']",3
"A user on an Italian online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Chicco Aspiratore Nasale a Pompetta PhysioClean, 0m+, Verde
Chicco Aspiratore Nasale a Pompetta PhysioClean, 0m+ con Ricambi
Chicco Aspiratore Nasale a Pompetta PhysioClean, 0m+, Verde
Chicco Aspiratore Nasale a Pompetta PhysioClean, 0m+, Verde
Braun Bna100Eu Aspiratore Nasale 1 Per Età Da 0+, Bianco, ‎6.95 x 21.1 x 17.8 cm; 300 grammi
Pampers Baby Dry Extralarge, 102 Pannolini, Taglia 6 (15-30 kg)
","['Arexons 3441 - Primer 100% Acrilico Fondo Aggrappante per Plastica, 400 ml', 'Pampers Baby Dry Mini, 186 Pannolini, Taglia 2 (3-6 kg)', 'PowerBar Protein Plus 52% Cookies&Cream 20x50g - Barrette Proteiche a Basso Contenuto di Zuccheri', 'Tappetino per mouse con supporto in memory foam, tappetino per mouse ergonomico con base in gomma antiscivolo, tappetino per mouse con computer portatile, gioco e ufficio, fiori neri']",1
"A user on an Italian online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Stylus Penna,WOEOA Penna Touch Pennino Tablet Penna per iPad Tablet Punta Fine Universale con Artist Guanto per iPad,iPhone,Smartphone,Touchscreen e Tablet (Nero)
WOEOA Penna iPad per Touch Screen,9mm Pennina Capacitiva Stylus Pen con Punta a Disco，Cappuccio di Copertura Magnetismo,Palm Rejection,Pennina per il Universale all Tablet&Smartphones
WOEOA Stylus Penna, 2PCS Penna Touch Pennino Tablet Penna per iPad Tablet Punta Fine Universale con Artist Guanto per iPad,iPhone,Smartphone,Touchscreen e Tablet,4 Punte di Ricambio
KBCASE Penna iPad 10.2, Penna Touch per iPad 9 Generazione/iPad air 5, Penna Stilo per iPad Mini/Air/Pro, Funzioneranno Tutti gli iPad dal 2018-2022, Adsorbimento Magnetico, 5 Punte di Ricambio
Penna per Tablet, KINGONE Penna Touch Magnetica Pennino per Tablet Compatibile Con iPad/ i.Phone/Lenovo/Xiaomi/Huawei e Altri Touch Screen, Penna per iPad Tablet Ideale per Disegnare e Scrivere
KBCASE Penna iPad 10.2, Penna Touch per iPad 9 Generazione/iPad air 5, Penna Stilo per iPad Mini/Air/Pro, Funzioneranno Tutti gli iPad dal 2018-2022, Adsorbimento Magnetico, 5 Punte di Ricambio
MQCHQA Ipad Stylus, certificato Apple MFi, per iPad 6/7/8/9 Generation/iPad Pro 11/12.9 (3a/4a)/Air 3-4/Mini 5/6, con inclinazione e rigetto del palmo e matita stilo ad adsorbimento magnetico Penna
Penna touch per iPad,Stylus Pencil Compatibile con iPad 9/8/7/6 2018-2022, iPad Mini 6/5, iPad Air 4/3, iPad Pro 11''/12,9'',Penna capacitiva con 4 punte di sostituzione,rifiuto del palmo
","['Sveglia Digitale LED,orologio da tavolo digitale da 6,7 pollici,controllo della luminosità,3 livelli di luminosità, doppio caricatore USB,sveglia perfetta per comodino,camera da letto e ufficio', ""GOODVISH Cover in Silicone Morbida Ultra Sottile Compatibile con iPhone 11 6.1 '',con Protezione per Fotocamera, Custodia Protettiva Antiscivolo progettata per iPhone 11 Telefono Case, Blu"", 'Amazon Basics, corda per saltare standard, grigia', ""Penna touch per iPad,Stylus Pencil Compatibile con iPad 9/8/7/6 2018-2022, iPad Mini 6/5, iPad Air 4/3, iPad Pro 11''/12,9'',Penna capacitiva con 4 punte di sostituzione,rifiuto del palmo""]",3
"A user on an Italian online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
2022 Apple iPad 10,9"" (Wi-Fi, 64GB) - giallo (10ª generazione)
2022 Apple iPad 10,9"" (Wi-Fi, 64GB) - giallo (10ª generazione)
2021 Apple iPad (10,2"", Wi-Fi, 64GB) - Grigio siderale (9ª generazione)
2021 Apple iPad (10,2"", Wi-Fi, 64GB) - Argento (9ª generazione)
2021 Apple iPad (10,2"", Wi-Fi + Cellular, 64GB) - Argento (9ª generazione)
2021 Apple iPad (10,2"", Wi-Fi, 64GB) - Argento (9ª generazione)
2021 Apple iPad (10,2"", Wi-Fi + Cellular, 64GB) - Grigio siderale (9ª generazione)
2021 Apple iPad (10,2"", Wi-Fi, 64GB) - Grigio siderale (9ª generazione)
JETech Custodia per iPad 10,2 Pollici, 2021/2020/2019 Modello, 9/8/7 Generazione, Cover con Auto Svegliati/Sonno, Azzurro
JETech Custodia per iPad 10,2 Pollici, 2021/2020/2019 Modello, 9/8/7 Generazione, Cover con Auto Svegliati/Sonno, Papaia
JETech Custodia per iPad 10,2 Pollici, 2021/2020/2019 Modello, 9/8/7 Generazione, Cover con Auto Svegliati/Sonno, Nero
","['Swisse, Hemp+ Mood 60 Capsule Molli', 'JETech Custodia per iPad 10,2 Pollici Modello 2021/2020/2019 (9a/8a/7a Generazione) con Pencil Holder, Cover Tablet Sottile con Retro in Morbido TPU con Auto Svegliati/Sonno (Blu)', 'Roche P Hydreane Bb Cream Medio 40Ml', 'TSUPY Hub USB, 4 Porta Adattatore USB Multiporta con 1 Dati USB 3.0 + 3 USB 2.0, 1 USB 3.0 5Gbps Sdoppiatore USB Estensione USB Connettore Ultra Sottile Hub Portatile per Chiavetta USB,ecc']",1
"A user on an Italian online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
EINFEBEN - Albero di Natale artificiale, 120 cm, non infiammabile, in PVC, con 200 rami, verde
EINFEBEN - Albero di Natale artificiale, 180 cm, resistente PVC, montaggio rapido, con 650 rami, verde
Applife Albero di Natale Realistico Super FOLTO 180 CM 500 Rami Pino Verde Naturale
ALBERO DI NATALE REALISTICO ARTIFICIALE 150 180 210 240 CM PINO ABETE VERDE NATURALE (Cm 150 con borsone e copribase)
Applife Albero di Natale Realistico Super FOLTO 180 CM 500 Rami Pino Verde Naturale
ALBERO DI NATALE REALISTICO ARTIFICIALE 150 180 210 240 CM PINO ABETE VERDE NATURALE (Cm 150 con borsone e copribase)
Flora New Tiffany Albero di Natale, Sintetico, Verde, 180 cm
Totò Piccinni Albero di Natale Artificiale NOEL, Folto, Effetto Realistico, Rami a Gancio, Facile Montaggio, PVC, Ignifugo con Borsone (120 cm, Verde)
","['Totò Piccinni Albero di Natale Artificiale NOEL, Folto, Effetto Realistico, Rami a Gancio, Facile Montaggio, PVC, Ignifugo con Borsone (180 cm, Verde)', 'KabelDirekt – 1m Cavo Antenna TV (Connettore coassiale Maschio Gomito a 90° > Presa coassiale Femmina Diritta, Supporta HDTV, DVB-T2, DVB-C, DVB-S, DVB-S2, Radio e TV), PRO Series', 'Syntech - Adattatore USB C femmina a USB maschio (3 pezzi), convertitore da tipo C a USB A, compatibile con computer portatili, power bank, caricabatterie…', 'YANKEE CANDLE Sfere Profumate per Ambiente, Fino a 30 Giorni di Fragranza, Amarena']",0
"A user on an Italian online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
2021 Apple MacBook Pro (16"", Chip Apple M1 Pro con CPU 10-core e GPU 16‑core, 16GB RAM, 512GB SSD) - Grigio siderale
2021 Apple MacBook Pro (16"", Chip Apple M1 Pro con CPU 10-core e GPU 16‑core, 16GB RAM, 1TB SSD) - Grigio siderale
2022 Apple iPad Pro 11"" (Wi-Fi, 128GB) - Grigio siderale (4ª generazione)
2022 Apple iPad Pro 12,9"" (Wi-Fi, 128GB) - Grigio siderale (6ª generazione)
2022 Apple iPad Pro 11"" (Wi-Fi, 128GB) - Grigio siderale (4ª generazione)
2022 Apple iPad Pro 11"" (Wi-Fi, 128GB) - Argento (4ª generazione)
2021 Apple MacBook Pro (14"", Chip Apple M1 Pro con CPU 8-core e GPU 14‑core, 16GB RAM, 512GB SSD) - Grigio siderale
2021 Apple MacBook Pro (14"", Chip Apple M1 Pro con CPU 10-core e GPU 16‑core, 16GB RAM, 1TB SSD) - Argento
2022 Apple iPad Pro 11"" (Wi-Fi, 128GB) - Grigio siderale (4ª generazione)
Rowenta RH1128 X-NANO Aspirapolvere Senza Fili Potente con Aspirabriciole Rimovibile, Scopa Elettrica Leggera e Compatta Multisuperficie con Spazzola Divano, Aspirapolvere Senza Sacco Autonomia 40 Min
2022 Apple iPad Pro 11"" (Wi-Fi, 128GB) - Grigio siderale (4ª generazione)
2022 Apple iPad Pro 11"" (Wi-Fi, 128GB) - Argento (4ª generazione)
","['20W Caricatore USB C da Muro,Cshare PD QC 4.0 Power Delivery 3.0 Adattatore di Ricarica Compatibile con iPhone 13 Pro/12/12 Pro/12 Mini/11 Pro/XS Max/XR/X,iPad Pro/Air,Galaxy S20/S10,Google Pixel 6.', '2021 Apple MacBook Pro (16"", Chip Apple M1 Pro con CPU 10-core e\xa0GPU\xa016‑core, 16GB RAM, 512GB SSD) - Argento', 'Tre Emme profilo P Parafreddo Gomma Profillo P, Marrone, 6 ml', 'Libro Prescolare per bambini 3-5 anni: +260 Attività a colori per Scuola Materna. Impariamo a Tracciare: Forme, linee, lettere e numeri. Giochi Educativi ed Esercizi per Imparare Divertendosi.']",1
